project_id,product,domain,institute,driving_model_id,experiment_id,member,model_id,version,frequency,variable,date,host
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,hus850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,hfss,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,hfls,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,mrfso,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,mrso,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,huss,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,mrros,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,hurs,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ECMWF-ERAINT,evaluation,r1i1p1,HadREM3-GA7-05,v1,mon,mrro,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,6hr,vas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,6hr,zg200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,6hr,zg500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,6hr,va850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,day,clwvi,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,day,clivi,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,6hr,zmla,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,day,evspsbl,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,day,clt,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,ta200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,ta500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,ta850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,tasmax,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,tasmin,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,snm,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,snw,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,tas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,mon,sic,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,hfss,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,hfls,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,prc,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,huss,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,hurs,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,1hr,pr,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,clt,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,pr,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,ps,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,hus850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,rlds,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,mrfso,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,mrso,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,mrros,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,huss,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,psl,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,mrro,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,mon,pr,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,vas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,zg200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,zg500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,va200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,va500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,va850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,6hr,zmla,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,evspsbl,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,clt,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,sfcWindmax,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,sfcWind,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,rsds,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,rsus,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,rsdt,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,rsut,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,rlut,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,snw,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,mon,sic,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,evspsblpot,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,hfss,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,clwvi,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,hfls,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,clivi,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,6hr,zmla,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,evspsbl,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,hurs,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,day,clt,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,uas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,ua200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,ua500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,ua850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,ta500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,ta850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,tasmax,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,tasmin,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,historical,r1i1p1,HadREM3-GA7-05,v1,mon,tas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,uas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,ua200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,ua500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,ua850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,ta500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,ta850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,tasmax,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,tasmin,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,historical,r12i1p1,HadREM3-GA7-05,v1,sem,tas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,sem,vas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,sem,zg200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,sem,zg500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,sem,va200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,sem,va500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,historical,r1i1p1,HadREM3-GA7-05,v1,sem,va850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,hfls,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,evspsbl,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MOHC-HadGEM2-ES,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,clt,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,hfss,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,hfls,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,prc,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,huss,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,hurs,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,clt,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,1hr,pr,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,ps,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,3hr,pr,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,rlds,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,prhmax,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,rlus,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,rlut,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,prc,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,prw,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,psl,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,prsn,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,day,ps,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,rlds,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,hfss,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,prc,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,huss,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,hurs,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,psl,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,1hr,pr,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,ps,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,3hr,pr,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,vas,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,uas,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,zg200,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,zg500,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,va500,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,va850,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,va200,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,ua850,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,NCC-NorESM1-M,historical,r1i1p1,HadREM3-GA7-05,v1,day,wsgsmax,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,vas,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,uas,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,va200,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,va500,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,va850,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,ua200,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,ua500,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,ua850,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,MPI-M-MPI-ESM-LR,rcp85,r1i1p1,HadREM3-GA7-05,v1,sem,tasmin,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tauv,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tauv,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ua200,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ua200,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ua500,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ua500,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ua850,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ua850,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tasmin,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tasmin,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tasmax,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tasmax,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tauu,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tauu,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tas,v20200706,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,tas,v20200330,esgf-data1.ceda.ac.uk
cordex,output,EUR-11,MOHC,ICHEC-EC-EARTH,rcp85,r12i1p1,HadREM3-GA7-05,v1,day,ts,v20200706,esgf-data1.ceda.ac.uk
